event-id,visible,timestamp,location-long,location-lat,gps:hdop,height-above-ellipsoid,lotek:eres,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
33444753142,true,2020-09-04 22:00:09.000,105.56665,34.4428,1.9,1811.95,1.4,"gps","Luscinia calliope","50012","50012","Siberian rubythroat tracking from Qinghai, China"
33444753143,true,2020-09-09 22:00:08.000,105.56654,34.44289,5.8,1811.95,0.2,"gps","Luscinia calliope","50012","50012","Siberian rubythroat tracking from Qinghai, China"
33444753144,true,2020-09-14 22:00:06.000,105.56652,34.44279,6.0,1807.21,0.7,"gps","Luscinia calliope","50012","50012","Siberian rubythroat tracking from Qinghai, China"
33444753145,true,2020-09-17 22:00:08.000,105.56642,34.44295,1.6,1779.59,1.1,"gps","Luscinia calliope","50012","50012","Siberian rubythroat tracking from Qinghai, China"
33444753146,true,2020-09-20 22:00:11.000,105.56642,34.44288,1.6,1814.6,1.0,"gps","Luscinia calliope","50012","50012","Siberian rubythroat tracking from Qinghai, China"
33444753147,true,2020-09-23 22:00:09.000,105.56663,34.44283,1.8,1831.89,1.8,"gps","Luscinia calliope","50012","50012","Siberian rubythroat tracking from Qinghai, China"
33444753148,true,2020-09-26 22:00:07.000,105.56651,34.44272,2.6,1815.97,1.1,"gps","Luscinia calliope","50012","50012","Siberian rubythroat tracking from Qinghai, China"
33444753149,true,2020-09-29 22:00:04.000,105.56654,34.44287,3.5,1821.55,1.4,"gps","Luscinia calliope","50012","50012","Siberian rubythroat tracking from Qinghai, China"
33444753150,true,2020-10-02 22:00:10.000,105.56652,34.44283,2.3,1821.58,0.2,"gps","Luscinia calliope","50012","50012","Siberian rubythroat tracking from Qinghai, China"
33444753151,true,2020-10-05 22:00:11.000,105.56671,34.44284,3.9,1821.58,0.1,"gps","Luscinia calliope","50012","50012","Siberian rubythroat tracking from Qinghai, China"
33444753152,true,2020-10-08 22:00:11.000,105.567,34.44277,15.5,1798.38,0.4,"gps","Luscinia calliope","50012","50012","Siberian rubythroat tracking from Qinghai, China"
33444753153,true,2020-10-11 22:00:07.000,105.56628,34.44287,2.8,1798.83,4.0,"gps","Luscinia calliope","50012","50012","Siberian rubythroat tracking from Qinghai, China"
33444753154,true,2020-10-14 22:00:07.000,105.56678,34.44288,3.4,1794.92,1.4,"gps","Luscinia calliope","50012","50012","Siberian rubythroat tracking from Qinghai, China"
33444753155,true,2020-10-17 22:00:08.000,105.5666,34.44299,3.2,1794.71,1.1,"gps","Luscinia calliope","50012","50012","Siberian rubythroat tracking from Qinghai, China"
33444753156,true,2020-10-20 22:00:07.000,107.54571,32.64838,1.2,2639.36,1.6,"gps","Luscinia calliope","50012","50012","Siberian rubythroat tracking from Qinghai, China"
33444753157,true,2020-10-25 23:00:06.000,112.82011,28.74173,1.0,5.37,1.3,"gps","Luscinia calliope","50012","50012","Siberian rubythroat tracking from Qinghai, China"
33444753158,true,2020-10-30 23:00:06.000,113.01067,27.87993,1.7,38.26,0.7,"gps","Luscinia calliope","50012","50012","Siberian rubythroat tracking from Qinghai, China"
33444753159,true,2020-11-04 23:00:05.000,,,,,,"gps","Luscinia calliope","50012","50012","Siberian rubythroat tracking from Qinghai, China"
33444753160,true,2022-07-15 22:00:06.000,101.58476,37.01923,3.4,2500.47,1.9,"gps","Luscinia calliope","51103","51103","Siberian rubythroat tracking from Qinghai, China"
33444753161,true,2022-07-30 22:00:11.000,101.58499,37.01942,1.9,2495.6,0.8,"gps","Luscinia calliope","51103","51103","Siberian rubythroat tracking from Qinghai, China"
33444753162,true,2022-08-14 22:00:05.000,101.66309,36.57599,3.3,2471.11,1.1,"gps","Luscinia calliope","51103","51103","Siberian rubythroat tracking from Qinghai, China"
33444753163,true,2022-08-29 22:00:11.000,101.65785,36.57701,12.6,2471.13,0.2,"gps","Luscinia calliope","51103","51103","Siberian rubythroat tracking from Qinghai, China"
33444753164,true,2022-09-13 22:00:10.000,,,,,,"gps","Luscinia calliope","51103","51103","Siberian rubythroat tracking from Qinghai, China"
33444753165,true,2022-10-05 22:00:08.000,101.66165,36.57676,5.6,2471.2,1.3,"gps","Luscinia calliope","51103","51103","Siberian rubythroat tracking from Qinghai, China"
33444753166,true,2022-10-12 22:00:04.000,101.66187,36.57724,6.8,2419.86,0.6,"gps","Luscinia calliope","51103","51103","Siberian rubythroat tracking from Qinghai, China"
33444753167,true,2022-10-19 22:00:04.000,101.7838,36.57999,1.8,2464.22,0.8,"gps","Luscinia calliope","51103","51103","Siberian rubythroat tracking from Qinghai, China"
33444753168,true,2022-10-26 22:00:04.000,108.71239,34.16687,1.4,367.53,1.1,"gps","Luscinia calliope","51103","51103","Siberian rubythroat tracking from Qinghai, China"
33444753169,true,2022-11-02 22:00:04.000,110.42774,27.70522,1.4,413.99,0.5,"gps","Luscinia calliope","51103","51103","Siberian rubythroat tracking from Qinghai, China"
33444753170,true,2022-11-09 22:00:04.000,110.17126,27.37252,1.8,166.17,0.9,"gps","Luscinia calliope","51103","51103","Siberian rubythroat tracking from Qinghai, China"
33444753171,true,2022-11-16 22:00:04.000,110.17169,27.37253,1.1,178.3,1.6,"gps","Luscinia calliope","51103","51103","Siberian rubythroat tracking from Qinghai, China"
33444753172,true,2022-11-23 22:00:04.000,110.07085,26.743,1.4,284.47,2.4,"gps","Luscinia calliope","51103","51103","Siberian rubythroat tracking from Qinghai, China"
33444753173,true,2022-11-30 22:00:04.000,110.07068,26.74298,2.5,274.69,3.9,"gps","Luscinia calliope","51103","51103","Siberian rubythroat tracking from Qinghai, China"
33444753174,true,2022-12-07 22:00:04.000,106.30949,21.93305,2.8,391.66,1.0,"gps","Luscinia calliope","51103","51103","Siberian rubythroat tracking from Qinghai, China"
33444753175,true,2022-12-14 22:00:04.000,100.93878,17.10609,1.7,192.76,1.1,"gps","Luscinia calliope","51103","51103","Siberian rubythroat tracking from Qinghai, China"
33444753176,true,2022-12-21 22:00:04.000,100.33794,16.96003,1.5,12.43,2.2,"gps","Luscinia calliope","51103","51103","Siberian rubythroat tracking from Qinghai, China"
33444753177,true,2022-12-28 22:00:04.000,100.00411,15.43009,1.0,-6.22,1.2,"gps","Luscinia calliope","51103","51103","Siberian rubythroat tracking from Qinghai, China"
33444753178,true,2023-01-04 22:00:10.000,100.01859,15.82831,1.5,-7.46,0.5,"gps","Luscinia calliope","51103","51103","Siberian rubythroat tracking from Qinghai, China"
33444753179,true,2023-01-11 22:00:04.000,101.28948,15.03401,4.2,919.16,-1.6,"gps","Luscinia calliope","51103","51103","Siberian rubythroat tracking from Qinghai, China"
33444753180,true,2023-01-18 22:00:04.000,102.17563,15.41479,1.3,174.11,0.4,"gps","Luscinia calliope","51103","51103","Siberian rubythroat tracking from Qinghai, China"
33444753181,true,2022-07-15 22:00:08.000,101.75157,37.00367,2.0,2524.14,0.5,"gps","Luscinia calliope","51104","51104","Siberian rubythroat tracking from Qinghai, China"
33444753182,true,2022-07-30 22:00:11.000,101.74833,37.00086,3.6,2526.55,0.4,"gps","Luscinia calliope","51104","51104","Siberian rubythroat tracking from Qinghai, China"
33444753183,true,2022-08-14 22:00:10.000,101.7483,37.00133,3.3,2533.64,0.7,"gps","Luscinia calliope","51104","51104","Siberian rubythroat tracking from Qinghai, China"
33444753184,true,2022-08-29 22:00:09.000,101.74834,37.00132,1.5,2540.48,2.8,"gps","Luscinia calliope","51104","51104","Siberian rubythroat tracking from Qinghai, China"
33444753185,true,2022-09-13 22:00:05.000,,,,,,"gps","Luscinia calliope","51104","51104","Siberian rubythroat tracking from Qinghai, China"
33444753186,true,2022-10-05 22:00:05.000,101.74818,37.00097,2.9,2526.15,0.8,"gps","Luscinia calliope","51104","51104","Siberian rubythroat tracking from Qinghai, China"
33444753187,true,2022-10-12 22:00:04.000,105.50241,34.1537,5.5,1781.7,1.7,"gps","Luscinia calliope","51104","51104","Siberian rubythroat tracking from Qinghai, China"
33444753188,true,2022-10-19 22:00:04.000,108.7238,32.3845,3.3,978.89,0.8,"gps","Luscinia calliope","51104","51104","Siberian rubythroat tracking from Qinghai, China"
33444753189,true,2022-10-26 22:00:04.000,110.88771,31.05416,1.7,798.79,0.8,"gps","Luscinia calliope","51104","51104","Siberian rubythroat tracking from Qinghai, China"
33444753190,true,2022-11-02 22:00:04.000,110.72394,27.49343,2.8,1304.94,0.9,"gps","Luscinia calliope","51104","51104","Siberian rubythroat tracking from Qinghai, China"
33444753191,true,2022-11-09 22:00:04.000,110.52087,25.09047,1.0,478.65,1.8,"gps","Luscinia calliope","51104","51104","Siberian rubythroat tracking from Qinghai, China"
33444753192,true,2022-11-16 22:00:04.000,,,,,,"gps","Luscinia calliope","51104","51104","Siberian rubythroat tracking from Qinghai, China"
33444753193,true,2022-11-23 22:00:07.000,110.52081,25.09049,1.1,472.64,5.8,"gps","Luscinia calliope","51104","51104","Siberian rubythroat tracking from Qinghai, China"
33444753194,true,2022-11-30 22:00:04.000,110.52062,25.09008,2.5,471.14,0.8,"gps","Luscinia calliope","51104","51104","Siberian rubythroat tracking from Qinghai, China"
33444753195,true,2022-12-07 22:00:06.000,110.51882,25.05873,1.9,245.42,2.7,"gps","Luscinia calliope","51104","51104","Siberian rubythroat tracking from Qinghai, China"
33444753196,true,2022-12-14 22:00:04.000,105.55574,20.0782,1.5,-2.27,0.9,"gps","Luscinia calliope","51104","51104","Siberian rubythroat tracking from Qinghai, China"
33444753197,true,2022-12-21 22:00:08.000,100.18149,15.75812,1.2,-17.69,1.5,"gps","Luscinia calliope","51104","51104","Siberian rubythroat tracking from Qinghai, China"
33444753198,true,2022-12-28 22:00:04.000,100.23854,15.6531,1.3,-0.68,1.2,"gps","Luscinia calliope","51104","51104","Siberian rubythroat tracking from Qinghai, China"
33444753199,true,2023-01-04 22:00:05.000,100.24298,15.65515,1.4,-5.7,1.2,"gps","Luscinia calliope","51104","51104","Siberian rubythroat tracking from Qinghai, China"
33444753200,true,2023-01-11 22:00:04.000,100.28916,15.83599,1.1,-9.9,0.8,"gps","Luscinia calliope","51104","51104","Siberian rubythroat tracking from Qinghai, China"
33444753201,true,2023-01-18 22:00:08.000,100.28899,15.83587,1.1,-16.42,2.6,"gps","Luscinia calliope","51104","51104","Siberian rubythroat tracking from Qinghai, China"
33444753202,true,2023-02-28 22:00:04.000,,,,,,"gps","Luscinia calliope","51104","51104","Siberian rubythroat tracking from Qinghai, China"
33444753203,true,2022-07-15 22:00:11.000,101.58629,37.02,5.6,2500.57,0.3,"gps","Luscinia calliope","51105","51105","Siberian rubythroat tracking from Qinghai, China"
33444753204,true,2022-07-30 22:00:12.000,101.58562,37.02062,1.4,2502.29,1.7,"gps","Luscinia calliope","51105","51105","Siberian rubythroat tracking from Qinghai, China"
33444753205,true,2022-08-14 22:00:05.000,101.58553,37.02054,28.8,2500.42,0.1,"gps","Luscinia calliope","51105","51105","Siberian rubythroat tracking from Qinghai, China"
33444753206,true,2022-08-29 22:00:08.000,101.58553,37.02087,1.2,2501.87,3.7,"gps","Luscinia calliope","51105","51105","Siberian rubythroat tracking from Qinghai, China"
33444753207,true,2022-09-13 22:00:09.000,101.57897,36.9776,8.0,2503.71,0.0,"gps","Luscinia calliope","51105","51105","Siberian rubythroat tracking from Qinghai, China"
33444753208,true,2022-10-05 22:00:07.000,101.58559,37.02054,2.8,2501.14,1.1,"gps","Luscinia calliope","51105","51105","Siberian rubythroat tracking from Qinghai, China"
33444753209,true,2022-10-12 22:00:05.000,101.58303,37.02539,2.6,2500.32,0.5,"gps","Luscinia calliope","51105","51105","Siberian rubythroat tracking from Qinghai, China"
33444753210,true,2022-10-19 22:00:05.000,104.9788,33.93334,2.4,1789.68,1.6,"gps","Luscinia calliope","51105","51105","Siberian rubythroat tracking from Qinghai, China"
33444753211,true,2022-10-26 22:00:11.000,107.16851,32.9105,1.2,789.25,1.0,"gps","Luscinia calliope","51105","51105","Siberian rubythroat tracking from Qinghai, China"
33444753212,true,2022-11-02 22:00:07.000,107.21583,32.87692,1.4,694.89,1.2,"gps","Luscinia calliope","51105","51105","Siberian rubythroat tracking from Qinghai, China"
33444753213,true,2022-11-09 22:00:06.000,107.21631,32.87688,1.6,676.52,1.1,"gps","Luscinia calliope","51105","51105","Siberian rubythroat tracking from Qinghai, China"
33444753214,true,2022-11-16 22:00:10.000,,,,,,"gps","Luscinia calliope","51105","51105","Siberian rubythroat tracking from Qinghai, China"
33444753215,true,2022-11-23 22:00:04.000,111.93128,27.67651,2.4,131.1,2.7,"gps","Luscinia calliope","51105","51105","Siberian rubythroat tracking from Qinghai, China"
33444753216,true,2022-11-30 22:00:05.000,111.93117,27.67582,2.2,126.21,2.7,"gps","Luscinia calliope","51105","51105","Siberian rubythroat tracking from Qinghai, China"
33444753217,true,2022-12-07 22:00:06.000,111.82142,27.09563,3.7,272.95,0.5,"gps","Luscinia calliope","51105","51105","Siberian rubythroat tracking from Qinghai, China"
33444753218,true,2022-12-14 22:00:07.000,105.31859,19.95255,2.7,10.34,0.8,"gps","Luscinia calliope","51105","51105","Siberian rubythroat tracking from Qinghai, China"
33444753219,true,2022-12-21 22:00:04.000,100.18231,15.83328,1.0,0.79,2.1,"gps","Luscinia calliope","51105","51105","Siberian rubythroat tracking from Qinghai, China"
33444753220,true,2022-12-28 22:00:04.000,100.19577,15.76724,1.2,-12.66,1.0,"gps","Luscinia calliope","51105","51105","Siberian rubythroat tracking from Qinghai, China"
33444753221,true,2023-01-04 22:00:04.000,100.21243,15.71901,1.2,-8.25,1.7,"gps","Luscinia calliope","51105","51105","Siberian rubythroat tracking from Qinghai, China"
33444753222,true,2023-01-11 22:00:04.000,100.21229,15.71898,1.8,-10.54,0.6,"gps","Luscinia calliope","51105","51105","Siberian rubythroat tracking from Qinghai, China"
33444753223,true,2023-01-18 22:00:10.000,100.21318,15.71934,1.4,-15.87,2.5,"gps","Luscinia calliope","51105","51105","Siberian rubythroat tracking from Qinghai, China"
33444753224,true,2022-07-15 22:00:04.000,101.72859,37.03998,3.1,2613.48,1.0,"gps","Luscinia calliope","51107","51107","Siberian rubythroat tracking from Qinghai, China"
33444753225,true,2022-07-30 22:00:13.000,101.72869,37.03978,1.8,2609.94,1.9,"gps","Luscinia calliope","51107","51107","Siberian rubythroat tracking from Qinghai, China"
33444753226,true,2022-08-14 22:00:05.000,101.72846,37.03966,3.6,2619.29,0.4,"gps","Luscinia calliope","51107","51107","Siberian rubythroat tracking from Qinghai, China"
33444753227,true,2022-08-29 22:00:11.000,101.72855,37.03975,2.8,2619.29,0.1,"gps","Luscinia calliope","51107","51107","Siberian rubythroat tracking from Qinghai, China"
33444753228,true,2022-09-13 22:00:11.000,,,,,,"gps","Luscinia calliope","51107","51107","Siberian rubythroat tracking from Qinghai, China"
33444753229,true,2022-10-05 22:00:05.000,101.72835,37.03957,1.5,2602.99,1.2,"gps","Luscinia calliope","51107","51107","Siberian rubythroat tracking from Qinghai, China"
33444753230,true,2022-10-12 22:00:04.000,105.64066,34.40704,5.8,1586.12,1.6,"gps","Luscinia calliope","51107","51107","Siberian rubythroat tracking from Qinghai, China"
33444753231,true,2022-10-19 22:00:06.000,108.09072,31.53768,1.5,536.8,2.1,"gps","Luscinia calliope","51107","51107","Siberian rubythroat tracking from Qinghai, China"
33444753232,true,2022-10-26 22:00:05.000,108.28119,30.95786,1.2,456.73,4.3,"gps","Luscinia calliope","51107","51107","Siberian rubythroat tracking from Qinghai, China"
33444753233,true,2022-11-02 22:00:06.000,109.37487,29.13059,1.2,796.57,2.5,"gps","Luscinia calliope","51107","51107","Siberian rubythroat tracking from Qinghai, China"
33444753234,true,2022-11-09 22:00:06.000,108.8484,28.14434,1.0,819.2,1.0,"gps","Luscinia calliope","51107","51107","Siberian rubythroat tracking from Qinghai, China"
33444753235,true,2022-11-16 22:00:04.000,108.66237,27.51065,2.9,673.3,0.6,"gps","Luscinia calliope","51107","51107","Siberian rubythroat tracking from Qinghai, China"
33444753236,true,2022-11-23 22:00:05.000,108.6614,27.51093,1.4,663.21,2.2,"gps","Luscinia calliope","51107","51107","Siberian rubythroat tracking from Qinghai, China"
33444753237,true,2022-11-30 22:00:05.000,108.66192,27.51079,2.6,650.27,1.3,"gps","Luscinia calliope","51107","51107","Siberian rubythroat tracking from Qinghai, China"
33444753238,true,2022-12-07 22:00:04.000,108.66128,27.51063,1.8,653.52,1.1,"gps","Luscinia calliope","51107","51107","Siberian rubythroat tracking from Qinghai, China"
33444753239,true,2022-12-14 22:00:04.000,103.86117,17.97922,1.3,598.29,0.4,"gps","Luscinia calliope","51107","51107","Siberian rubythroat tracking from Qinghai, China"
33444753240,true,2022-12-21 22:00:06.000,102.00353,16.58627,1.2,204.35,1.8,"gps","Luscinia calliope","51107","51107","Siberian rubythroat tracking from Qinghai, China"
33444753241,true,2022-12-28 22:00:05.000,102.00347,16.58642,1.9,206.35,0.9,"gps","Luscinia calliope","51107","51107","Siberian rubythroat tracking from Qinghai, China"
33444753242,true,2023-01-04 22:00:04.000,102.0035,16.58654,1.1,195.45,1.2,"gps","Luscinia calliope","51107","51107","Siberian rubythroat tracking from Qinghai, China"
33444753243,true,2023-01-11 22:00:04.000,102.00392,16.58624,1.8,196.25,1.3,"gps","Luscinia calliope","51107","51107","Siberian rubythroat tracking from Qinghai, China"
33444753244,true,2023-01-18 22:00:04.000,102.00391,16.58682,2.1,203.93,1.1,"gps","Luscinia calliope","51107","51107","Siberian rubythroat tracking from Qinghai, China"
33444753245,true,2022-07-15 22:00:06.000,101.73639,37.03104,1.4,2599.84,0.8,"gps","Luscinia calliope","51110","51110","Siberian rubythroat tracking from Qinghai, China"
33444753246,true,2022-07-30 22:00:11.000,106.93648,35.74838,1.9,1511.5,0.8,"gps","Luscinia calliope","51110","51110","Siberian rubythroat tracking from Qinghai, China"
33444753247,true,2022-08-14 22:00:04.000,106.77291,35.37568,2.6,1628.65,2.3,"gps","Luscinia calliope","51110","51110","Siberian rubythroat tracking from Qinghai, China"
33444753248,true,2022-08-29 22:00:07.000,106.77317,35.37543,2.7,1628.72,0.1,"gps","Luscinia calliope","51110","51110","Siberian rubythroat tracking from Qinghai, China"
33444753249,true,2022-09-13 22:00:04.000,106.76092,35.33514,8.8,1630.39,0.0,"gps","Luscinia calliope","51110","51110","Siberian rubythroat tracking from Qinghai, China"
33444753250,true,2022-10-05 22:00:05.000,106.7728,35.37589,2.1,1620.2,0.7,"gps","Luscinia calliope","51110","51110","Siberian rubythroat tracking from Qinghai, China"
33444753251,true,2022-10-12 22:00:04.000,106.77314,35.37541,1.3,1619.04,1.5,"gps","Luscinia calliope","51110","51110","Siberian rubythroat tracking from Qinghai, China"
33444753252,true,2022-10-19 22:00:04.000,111.91662,32.86784,1.3,95.03,0.9,"gps","Luscinia calliope","51110","51110","Siberian rubythroat tracking from Qinghai, China"
33444753253,true,2022-10-26 22:00:05.000,111.9167,32.86781,1.3,101.8,1.6,"gps","Luscinia calliope","51110","51110","Siberian rubythroat tracking from Qinghai, China"
33444753254,true,2022-11-02 22:00:04.000,110.36175,28.47088,1.6,97.73,0.6,"gps","Luscinia calliope","51110","51110","Siberian rubythroat tracking from Qinghai, China"
33444753255,true,2022-11-09 22:00:07.000,108.28287,27.49808,2.0,810.6,1.3,"gps","Luscinia calliope","51110","51110","Siberian rubythroat tracking from Qinghai, China"
33444753256,true,2022-11-16 22:00:05.000,108.28268,27.4974,1.7,809.19,1.5,"gps","Luscinia calliope","51110","51110","Siberian rubythroat tracking from Qinghai, China"
33444753257,true,2022-11-23 22:00:04.000,108.28177,27.49679,1.1,796.95,2.2,"gps","Luscinia calliope","51110","51110","Siberian rubythroat tracking from Qinghai, China"
33444753258,true,2022-11-30 22:00:04.000,107.48358,23.3283,1.3,113.21,1.3,"gps","Luscinia calliope","51110","51110","Siberian rubythroat tracking from Qinghai, China"
33444753259,true,2022-12-07 22:00:05.000,103.92974,19.23955,2.3,1115.97,1.1,"gps","Luscinia calliope","51110","51110","Siberian rubythroat tracking from Qinghai, China"
33444753260,true,2022-12-14 22:00:06.000,100.21833,16.72161,1.9,16.39,1.4,"gps","Luscinia calliope","51110","51110","Siberian rubythroat tracking from Qinghai, China"
33444753261,true,2022-12-21 22:00:04.000,100.07679,16.07388,1.5,7.47,0.9,"gps","Luscinia calliope","51110","51110","Siberian rubythroat tracking from Qinghai, China"
33444753262,true,2022-12-28 22:00:04.000,100.26809,15.89773,1.5,-1.93,1.1,"gps","Luscinia calliope","51110","51110","Siberian rubythroat tracking from Qinghai, China"
33444753263,true,2023-01-04 22:00:04.000,100.10281,15.89812,1.3,-6.88,1.7,"gps","Luscinia calliope","51110","51110","Siberian rubythroat tracking from Qinghai, China"
33444753264,true,2023-01-11 22:00:04.000,100.10279,15.898,1.0,-13.59,1.5,"gps","Luscinia calliope","51110","51110","Siberian rubythroat tracking from Qinghai, China"
33444753265,true,2023-01-18 22:00:07.000,100.10284,15.89809,1.3,-6.53,1.2,"gps","Luscinia calliope","51110","51110","Siberian rubythroat tracking from Qinghai, China"
