event-id,visible,timestamp,location-long,location-lat,comments,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
27220869660,true,2002-04-27 00:00:00.000,15.767,2.691,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869661,true,2002-04-28 00:00:00.000,15.766,2.69,"3","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869662,true,2002-04-28 00:00:00.000,15.77,2.684,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869663,true,2002-04-28 00:00:00.000,15.769,2.684,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869664,true,2002-04-29 00:00:00.000,15.787,2.669,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869665,true,2002-04-30 00:00:00.000,16.086,2.697,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869666,true,2002-05-01 00:00:00.000,15.703,2.588,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869667,true,2002-05-02 00:00:00.000,15.776,2.63,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869668,true,2002-05-02 00:00:00.000,15.772,2.589,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869669,true,2002-05-03 00:00:00.000,15.599,2.558,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869670,true,2002-05-04 00:00:00.000,15.762,2.587,"1","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869671,true,2002-05-06 00:00:00.000,15.78,2.402,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869672,true,2002-05-06 00:00:00.000,15.741,2.346,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869673,true,2002-05-07 00:00:00.000,15.765,2.346,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869674,true,2002-05-07 00:00:00.000,15.767,2.348,"3","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869675,true,2002-05-07 00:00:00.000,15.751,2.342,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869676,true,2002-05-08 00:00:00.000,15.778,2.339,"3","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869677,true,2002-05-08 00:00:00.000,15.773,2.339,"2","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869678,true,2002-05-09 00:00:00.000,15.686,2.362,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869679,true,2002-05-09 00:00:00.000,15.807,2.357,"1","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869680,true,2002-05-10 00:00:00.000,15.767,2.355,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869681,true,2002-05-10 00:00:00.000,15.756,2.34,"2","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869682,true,2002-05-10 00:00:00.000,15.796,2.348,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869683,true,2002-05-11 00:00:00.000,15.754,2.369,"3","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869684,true,2002-05-13 00:00:00.000,15.751,2.471,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869685,true,2002-05-14 00:00:00.000,15.736,2.525,"3","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869686,true,2002-05-14 00:00:00.000,15.733,2.537,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869687,true,2002-05-16 00:00:00.000,15.78,2.576,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869688,true,2002-05-17 00:00:00.000,15.742,2.614,"2","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869689,true,2002-05-17 00:00:00.000,15.767,2.611,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869690,true,2002-05-19 00:00:00.000,15.731,2.608,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869691,true,2002-05-19 00:00:00.000,15.588,2.578,"0","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869692,true,2002-05-20 00:00:00.000,15.739,2.604,"3","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869693,true,2002-05-20 00:00:00.000,15.734,2.606,"3","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869694,true,2002-05-21 00:00:00.000,15.743,2.598,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869695,true,2002-05-22 00:00:00.000,15.749,2.603,"2","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869696,true,2002-05-23 00:00:00.000,15.841,2.604,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869697,true,2002-05-24 00:00:00.000,15.711,2.651,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869698,true,2002-05-24 00:00:00.000,15.774,2.584,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869699,true,2002-05-26 00:00:00.000,15.789,2.681,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869700,true,2002-05-26 00:00:00.000,15.805,2.684,"2","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869701,true,2002-05-26 00:00:00.000,15.771,2.659,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869702,true,2002-05-27 00:00:00.000,15.815,2.665,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869703,true,2002-05-27 00:00:00.000,15.521,2.592,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869704,true,2002-05-28 00:00:00.000,15.756,2.655,"1","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869705,true,2002-05-30 00:00:00.000,15.794,2.657,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869706,true,2002-05-31 00:00:00.000,15.703,2.689,"1","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869707,true,2002-06-01 00:00:00.000,15.784,2.681,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869708,true,2002-06-03 00:00:00.000,15.808,2.687,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869709,true,2002-06-04 00:00:00.000,15.783,2.725,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869710,true,2002-06-05 00:00:00.000,15.796,2.69,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869711,true,2002-06-05 00:00:00.000,15.922,2.625,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869712,true,2002-06-06 00:00:00.000,15.741,2.674,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869713,true,2002-06-08 00:00:00.000,15.722,2.709,"3","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869714,true,2002-06-08 00:00:00.000,15.723,2.702,"3","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869715,true,2002-06-11 00:00:00.000,15.592,2.857,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869716,true,2002-06-11 00:00:00.000,15.592,2.86,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869717,true,2002-06-12 00:00:00.000,15.531,2.857,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869718,true,2002-06-13 00:00:00.000,15.566,2.868,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869719,true,2002-06-13 00:00:00.000,15.573,2.855,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869720,true,2002-06-13 00:00:00.000,15.538,2.852,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869721,true,2002-06-14 00:00:00.000,15.566,2.876,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869722,true,2002-06-15 00:00:00.000,15.557,2.868,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869723,true,2002-06-15 00:00:00.000,15.569,2.865,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869724,true,2002-06-16 00:00:00.000,15.565,2.873,"2","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869725,true,2002-06-17 00:00:00.000,15.573,2.883,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869726,true,2002-06-17 00:00:00.000,15.568,2.852,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869727,true,2002-06-20 00:00:00.000,15.56,2.85,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869728,true,2002-06-20 00:00:00.000,15.645,2.893,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869729,true,2002-06-21 00:00:00.000,15.551,2.882,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869730,true,2002-06-22 00:00:00.000,15.626,2.849,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869731,true,2002-06-22 00:00:00.000,15.554,2.874,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869732,true,2002-06-23 00:00:00.000,15.582,2.864,"2","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869733,true,2002-06-23 00:00:00.000,15.579,2.862,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869734,true,2002-06-24 00:00:00.000,15.569,2.855,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869735,true,2002-06-25 00:00:00.000,15.584,2.853,"3","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869736,true,2002-06-26 00:00:00.000,15.552,2.852,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869737,true,2002-06-28 00:00:00.000,15.545,2.864,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869738,true,2002-06-28 00:00:00.000,15.894,2.922,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869739,true,2002-06-29 00:00:00.000,15.563,2.824,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869740,true,2002-06-30 00:00:00.000,15.64,2.829,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869741,true,2002-06-30 00:00:00.000,15.571,2.819,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869742,true,2002-07-01 00:00:00.000,15.563,2.839,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869743,true,2002-07-02 00:00:00.000,15.526,2.831,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
