event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:error-radius,argos:gdop,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:orientation,argos:pass-duration,argos:sat-id,argos:semi-major,argos:semi-minor,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:transmission-timestamp,argos:valid-location-algorithm,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
17136262731,true,2010-01-07 13:41:26.000,-139.10477,69.59163,,0.093,-130.0,4.01677481E8,218.0,394,"11",69.59163,61.91961,"3",-139.10477,-95.24839,12,0,3,95.0,682.0,"NK",1621.0,29.0,8,3,336,2010-01-07 13:47:07.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136249528,true,2010-01-09 14:36:30.000,-139.07876,69.62298,,0.074,-131.0,4.01677466E8,354.0,213,"11",69.62298,65.44048,"2",-139.07876,-115.36409,11,0,3,93.0,620.0,"NK",1697.0,73.0,15,4,232,2010-01-09 14:40:39.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136255891,true,2010-01-11 14:21:19.000,-139.07607,69.60419,,0.138,-129.0,4.016775234E8,245.0,361,"11",69.60419,77.2754,"3",-139.07607,179.61554,9,0,3,96.0,496.0,"NP",1218.0,49.0,-5,3,280,2010-01-11 14:27:00.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136254847,true,2010-01-13 14:40:13.000,-139.09127,69.5785,,0.089,-130.0,4.01677468E8,206.0,245,"11",69.5785,65.71,"3",-139.09127,-117.21132,7,0,4,95.0,372.0,"NK",923.0,46.0,18,4,272,2010-01-13 14:39:11.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136258437,true,2010-01-15 17:01:35.000,-139.06095,69.60514,,0.088,-131.0,4.016772359E8,1318.0,316,"11",69.60514,88.13544,"1",-139.06095,42.08607,8,0,4,89.0,496.0,"NP",4504.0,385.0,-20,3,300,2010-01-15 17:04:41.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136257277,true,2010-01-17 16:02:59.000,-139.06148,69.59191,,0.076,-131.0,4.01677457E8,185.0,262,"11",69.59191,84.77556,"3",-139.06148,135.81888,10,0,4,96.0,558.0,"NN",570.0,59.0,21,4,288,2010-01-17 16:07:39.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136265214,true,2010-01-19 14:39:05.000,-139.10456,69.6309,,0.0,-129.0,4.016774808E8,210.0,441,"11",69.6309,78.73746,"3",-139.10456,171.65292,9,0,3,99.0,558.0,"NP",1044.0,42.0,5,3,428,2010-01-19 14:36:30.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136262340,true,2010-01-21 16:28:55.000,-139.0799,69.60909,,0.092,-130.0,4.016775294E8,389.0,295,"11",69.60909,73.44633,"2",-139.0799,-160.48383,10,0,3,99.0,620.0,"NK",1784.0,84.0,-6,3,332,2010-01-21 16:32:02.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136252710,true,2010-01-23 15:38:04.000,-139.03866,69.61321,,0.064,-129.0,4.016775336E8,208.0,410,"11",69.61321,83.33134,"3",-139.03866,142.8503,9,0,4,100.0,496.0,"NP",898.0,48.0,-7,3,260,2010-01-23 15:38:05.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136256776,true,2010-01-25 13:37:59.000,-139.1179,69.62234,,0.135,-133.0,4.016774625E8,185.0,289,"11",69.62234,73.9499,"3",-139.1179,-162.16095,8,0,2,102.0,496.0,"NP",813.0,42.0,15,4,284,2010-01-25 13:36:58.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136262868,true,2010-01-27 15:58:49.000,-139.06264,69.62969,,0.0,-129.0,4.01677494E8,480.0,299,"11",69.62969,84.23053,"2",-139.06264,139.51541,8,0,3,88.0,434.0,"NN",1493.0,154.0,-15,3,340,2010-01-27 15:58:19.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136260703,true,2010-01-29 16:36:51.000,-139.11064,69.58223,,0.127,-129.0,4.016773643E8,1267.0,220,"11",69.58223,74.03889,"1",-139.11064,-163.71622,12,0,3,102.0,682.0,"NK",5595.0,286.0,-20,3,316,2010-01-29 16:40:29.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136263437,true,2010-01-31 14:17:39.000,-139.07174,69.60821,,0.093,-126.0,4.01677505E8,492.0,235,"11",69.60821,76.87818,"2",-139.07174,-178.16392,9,0,3,97.0,496.0,"NP",1470.0,164.0,-13,3,348,2010-01-31 14:16:37.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136258781,true,2010-02-02 13:56:45.000,-139.05738,69.60933,,0.0,-132.0,4.016774831E8,448.0,375,"11",69.60933,75.37779,"2",-139.05738,-170.15586,8,0,4,93.0,496.0,"NP",1941.0,103.0,24,4,300,2010-02-02 13:57:48.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136250338,true,2010-02-04 15:34:41.000,-139.08495,69.6193,,0.136,-129.0,4.016774276E8,222.0,237,"11",69.6193,61.83741,"3",-139.08495,-97.20582,9,0,3,89.0,496.0,"NL",671.0,73.0,27,4,240,2010-02-04 15:36:46.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136254534,true,2010-02-06 15:53:05.000,-139.08096,69.6087,,0.119,-131.0,4.016775261E8,241.0,547,"11",69.6087,83.79841,"3",-139.08096,141.72832,7,0,4,89.0,434.0,"NN",1191.0,48.0,-8,3,272,2010-02-06 15:53:05.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136262993,true,2010-02-08 14:33:49.000,-139.06193,69.58715,,0.118,-128.0,4.016774766E8,993.0,287,"11",69.58715,78.40148,"1",-139.06193,173.72677,9,0,4,97.0,620.0,"NP",4317.0,228.0,-14,3,340,2010-02-08 14:31:15.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136262419,true,2010-02-10 16:04:01.000,-139.12597,69.63213,,0.0,-128.0,4.016774528E8,666.0,192,"11",69.63213,63.78986,"1",-139.12597,-108.32509,13,0,4,93.0,744.0,"NL",3068.0,144.0,-17,3,332,2010-02-10 16:04:02.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136262701,true,2010-02-12 13:54:08.000,-139.09752,69.60727,,0.123,-128.0,4.016774595E8,268.0,221,"11",69.60727,75.16053,"2",-139.09752,-168.7178,12,0,3,102.0,682.0,"NP",1050.0,68.0,-16,3,336,2010-02-12 13:54:39.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136261576,true,2010-02-14 14:28:01.000,-139.12928,69.62971,,0.0,-131.0,4.016774853E8,190.0,368,"11",69.62971,77.23542,"3",-139.12928,-178.89674,9,0,4,95.0,558.0,"NN",759.0,47.0,1,3,324,2010-02-14 14:28:32.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136262639,true,2010-02-16 14:54:39.000,-139.05001,69.60619,,0.083,-128.0,4.01677465E8,215.0,235,"11",69.60619,79.67301,"3",-139.05001,166.16894,10,0,3,94.0,558.0,"NP",507.0,91.0,11,3,336,2010-02-16 14:51:03.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136254537,true,2010-02-18 16:09:52.000,-139.04994,69.5832,,0.054,-127.0,4.016775214E8,224.0,237,"11",69.5832,64.17754,"3",-139.04994,-110.50935,8,0,3,94.0,434.0,"NL",859.0,58.0,-4,3,272,2010-02-18 16:10:24.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136259732,true,2010-02-20 16:45:19.000,-139.03469,69.59694,,0.055,-128.0,4.016775293E8,194.0,296,"11",69.59694,87.63522,"3",-139.03469,98.13746,8,0,3,91.0,620.0,"NN",595.0,63.0,-8,3,308,2010-02-20 16:50:29.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136250030,true,2010-02-22 17:01:08.000,-139.08612,69.6052,,0.113,-129.0,4.016775274E8,266.0,232,"11",69.6052,75.85468,"2",-139.08612,-173.91508,8,0,3,98.0,434.0,"NK",729.0,96.0,-6,3,240,2010-02-22 17:04:45.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136254103,true,2010-02-24 16:40:16.000,-139.14952,69.59385,,0.15,-132.0,4.016774473E8,347.0,308,"11",69.59385,66.19995,"2",-139.14952,-121.21565,10,0,2,99.0,682.0,"NL",2141.0,56.0,19,3,268,2010-02-24 16:43:53.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136257308,true,2010-02-26 14:51:01.000,-139.09767,69.6415,,0.0,-131.0,4.016774463E8,198.0,309,"11",69.6415,79.61946,"3",-139.09767,166.82543,10,0,3,93.0,620.0,"NP",731.0,53.0,22,4,288,2010-02-26 14:58:16.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136255154,true,2010-02-28 16:10:54.000,-139.03756,69.60574,,0.083,-133.0,4.016774725E8,194.0,320,"11",69.60574,85.66954,"3",-139.03756,122.58122,8,0,3,89.0,434.0,"NP",652.0,57.0,4,3,276,2010-02-28 16:07:17.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136254473,true,2010-03-02 14:58:53.000,-139.09251,69.63236,,0.0,-131.0,4.016775176E8,312.0,618,"11",69.63236,79.68295,"2",-139.09251,167.63364,6,0,3,101.0,310.0,"NN",2009.0,48.0,-4,3,272,2010-03-02 15:00:57.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136256535,true,2010-03-04 15:30:42.000,-139.0943,69.61237,,0.121,-127.0,4.016775297E8,198.0,387,"11",69.61237,82.42142,"3",-139.0943,149.68051,5,0,3,90.0,620.0,"NP",683.0,57.0,-9,3,284,2010-03-04 15:25:33.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136253435,true,2010-03-06 16:49:01.000,-139.06267,69.60407,,0.089,-133.0,4.016774582E8,214.0,296,"11",69.60407,87.99473,"3",-139.06267,66.31071,9,0,3,92.0,496.0,"NP",675.0,67.0,16,3,264,2010-03-06 16:44:54.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136249407,true,2010-03-08 15:58:41.000,-139.05949,69.58709,,0.085,-134.0,4.016774538E8,202.0,398,"11",69.58709,63.21758,"3",-139.05949,-104.63429,4,0,3,95.0,310.0,"NL",505.0,80.0,21,4,232,2010-03-08 16:01:17.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136260545,true,2010-03-10 15:34:11.000,-138.91299,69.64761,,0.0,-129.0,4.016774175E8,1226.0,307,"11",69.64761,61.55636,"1",-138.91299,-95.37445,10,0,3,94.0,558.0,"NL",3069.0,489.0,-17,3,316,2010-03-10 15:33:09.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136253994,true,2010-03-12 14:49:32.000,-139.04639,69.5973,,0.064,-124.0,4.016775277E8,191.0,268,"11",69.5973,66.38951,"3",-139.04639,-120.75405,10,0,3,93.0,558.0,"NK",1346.0,26.0,-6,3,268,2010-03-12 14:46:26.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136250685,true,2010-03-14 15:41:30.000,-139.12045,69.58325,,0.136,-133.0,4.016774586E8,727.0,2016,"11",69.58325,70.05255,"1",-139.12045,-141.77866,4,0,2,101.0,186.0,"NK",19277.0,27.0,18,4,244,2010-03-14 15:43:03.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136250328,true,2010-03-16 14:11:53.000,-139.03353,69.53196,,0.0,-130.0,4.016774471E8,1104.0,239,"11",69.53196,75.77838,"1",-139.03353,-171.68664,9,0,3,99.0,496.0,"NN",4009.0,304.0,17,4,240,2010-03-16 14:13:57.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136252302,true,2010-03-18 15:40:00.000,-139.09773,69.58771,,0.149,-129.0,4.016774581E8,203.0,264,"11",69.58771,61.76325,"3",-139.09773,-97.18223,8,0,3,94.0,434.0,"NL",579.0,71.0,18,4,256,2010-03-18 15:42:36.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136253696,true,2010-03-20 16:37:08.000,-139.09777,69.58249,,0.125,-129.0,4.016774477E8,195.0,366,"11",69.58249,74.10921,"3",-139.09777,-164.40868,8,0,2,102.0,558.0,"NK",563.0,67.0,23,4,264,2010-03-20 16:36:06.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136253109,true,2010-03-22 16:34:19.000,-139.10333,69.58007,,0.115,-134.0,4.016774316E8,207.0,417,"11",69.58007,65.5979,"3",-139.10333,-117.93642,7,0,3,89.0,434.0,"NL",650.0,66.0,26,4,260,2010-03-22 16:40:01.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136254920,true,2010-03-24 16:08:47.000,-139.12146,69.59612,,0.148,-131.0,4.016774573E8,204.0,407,"11",69.59612,84.64841,"3",-139.12146,136.74717,5,0,3,96.0,496.0,"NN",599.0,69.0,18,4,272,2010-03-24 16:04:40.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136256599,true,2010-03-26 14:13:21.000,-139.09932,69.5857,,0.106,-128.0,4.016774418E8,1106.0,203,"11",69.5857,63.87673,"1",-139.09932,-106.29028,12,0,4,89.0,682.0,"NK",4595.0,266.0,-16,3,284,2010-03-26 14:12:50.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136254879,true,2010-03-28 15:06:52.000,-139.08739,69.59199,,0.106,-126.0,4.016774528E8,211.0,439,"11",69.59199,67.54279,"3",-139.08739,-127.28169,7,0,2,96.0,434.0,"NK",2185.0,20.0,19,4,272,2010-03-28 15:09:27.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136251806,true,2010-03-30 16:38:05.000,-139.06683,69.60929,,0.092,-128.0,4.0167742E8,355.0,277,"11",69.60929,65.89718,"2",-139.06683,-119.75789,9,0,3,98.0,496.0,"NL",2363.0,53.0,27,4,252,2010-03-30 16:40:09.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136255679,true,2010-03-31 14:54:29.000,-139.0881,69.64129,,0.0,-134.0,4.016773756E8,249.0,361,"11",69.64129,79.04209,"3",-139.0881,172.60903,6,0,3,83.0,496.0,"NN",454.0,136.0,34,4,276,2010-03-31 14:57:36.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136252412,true,2010-04-02 14:44:56.000,-139.03381,69.66554,,0.0,-126.0,4.016774652E8,247.0,230,"11",69.66554,66.14638,"3",-139.03381,-119.09238,10,0,2,94.0,558.0,"NK",1389.0,43.0,12,4,256,2010-04-02 14:47:01.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136257887,true,2010-04-04 16:51:18.000,-139.22843,69.57671,,0.019,-129.0,4.016773816E8,433.0,341,"11",69.57671,88.00293,"2",-139.22843,55.97476,8,0,3,97.0,434.0,"NP",1448.0,129.0,34,4,292,2010-04-04 16:54:55.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136252095,true,2010-04-06 16:28:52.000,-139.15633,69.56769,,0.077,-125.0,4.01677458E8,178.0,258,"11",69.56769,73.51152,"3",-139.15633,-161.00538,8,0,3,101.0,496.0,"NK",823.0,38.0,12,3,256,2010-04-06 16:28:52.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136255859,true,2010-04-08 16:48:16.000,-139.14648,69.63195,,0.0,-130.0,4.016774462E8,343.0,432,"11",69.63195,87.76433,"2",-139.14648,90.23108,7,0,4,102.0,372.0,"NN",1232.0,95.0,21,3,280,2010-04-08 16:49:19.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136252672,true,2010-04-10 16:11:22.000,-139.1628,69.62754,,0.0,-129.0,4.01677457E8,174.0,246,"11",69.62754,63.71496,"3",-139.1628,-107.17232,8,0,3,87.0,434.0,"NL",774.0,38.0,15,3,260,2010-04-10 16:13:57.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136256203,true,2010-04-12 15:28:14.000,-139.16947,69.61414,,0.0,-129.0,4.016774088E8,200.0,396,"11",69.61414,82.81768,"3",-139.16947,147.33486,8,0,3,102.0,682.0,"NP",761.0,52.0,29,4,280,2010-04-12 15:35:29.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136258799,true,2010-04-14 16:36:12.000,-139.11107,69.55486,,0.055,-127.0,4.016774535E8,438.0,334,"11",69.55486,74.15728,"2",-139.11107,-164.61637,9,0,3,94.0,558.0,"NK",1832.0,104.0,22,4,300,2010-04-14 16:38:16.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136259936,true,2010-04-16 16:29:45.000,-139.15989,69.61052,,0.109,-132.0,4.016774047E8,204.0,302,"11",69.61052,86.94792,"3",-139.15989,104.03455,8,0,3,86.0,496.0,"NP",555.0,74.0,29,4,308,2010-04-16 16:33:54.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136256405,true,2010-04-18 16:39:50.000,-139.13242,69.63292,,0.0,-124.0,4.016774599E8,186.0,232,"11",69.63292,74.46488,"3",-139.13242,-165.70195,9,0,3,100.0,496.0,"NK",763.0,45.0,10,3,284,2010-04-18 16:43:59.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136259990,true,2010-04-20 14:13:54.000,-139.09764,69.58279,,0.117,-127.0,4.016774111E8,338.0,200,"11",69.58279,63.91252,"2",-139.09764,-106.35483,12,0,3,89.0,682.0,"NK",1551.0,73.0,29,4,308,2010-04-20 14:18:02.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136259261,true,2010-04-22 16:44:00.000,-139.07436,69.60904,,0.092,-127.0,4.016773977E8,178.0,285,"11",69.60904,74.78711,"3",-139.07436,-167.69426,6,0,3,95.0,310.0,"NK",702.0,45.0,31,4,304,2010-04-22 16:46:35.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136257967,true,2010-04-24 13:25:20.000,-139.12416,69.60939,,0.14,-127.0,4.016774045E8,1334.0,275,"11",69.60939,73.26277,"1",-139.12416,-158.62929,12,0,3,101.0,682.0,"NP",7939.0,224.0,30,4,292,2010-04-24 13:31:02.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136257909,true,2010-04-26 14:46:12.000,-139.06582,69.60058,,0.105,-129.0,4.01677391E8,213.0,454,"11",69.60058,79.38289,"3",-139.06582,167.65679,6,0,3,91.0,496.0,"NP",1017.0,44.0,31,4,292,2010-04-26 14:48:17.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136264325,true,2010-04-28 16:44:47.000,-139.18759,69.57237,,0.059,-134.0,4.016774421E8,290.0,642,"11",69.57237,57.47525,"2",-139.18759,-64.44816,5,0,4,80.0,372.0,"NM",497.0,168.0,28,4,368,2010-04-28 16:41:42.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136256775,true,2010-04-30 15:14:38.000,-139.10908,69.58152,,0.122,-125.0,4.016774527E8,226.0,470,"11",69.58152,68.09745,"3",-139.10908,-130.61873,9,0,3,96.0,496.0,"NK",3234.0,15.0,14,4,284,2010-04-30 15:18:47.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136258269,true,2010-05-02 15:55:13.000,-139.07622,69.61224,,0.094,-134.0,4.016774099E8,243.0,489,"11",69.61224,83.86356,"3",-139.07622,142.09415,6,0,3,96.0,372.0,"NN",1030.0,57.0,29,4,296,2010-05-02 15:58:50.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136256102,true,2010-05-04 16:43:32.000,-139.06981,69.60975,,0.094,-135.0,4.016773843E8,189.0,338,"11",69.60975,87.86485,"3",-139.06981,72.26398,8,0,4,96.0,434.0,"NP",644.0,55.0,32,4,280,2010-05-04 16:46:08.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136249447,true,2010-05-06 16:22:07.000,-139.10093,69.5809,,0.106,-131.0,4.016773718E8,225.0,484,"11",69.5809,86.76442,"3",-139.10093,103.7271,6,0,4,104.0,372.0,"NP",734.0,68.0,34,4,232,2010-05-06 16:23:10.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136254881,true,2010-05-08 14:55:35.000,-139.04764,69.60062,,0.076,-130.0,4.016774479E8,221.0,382,"11",69.60062,78.60955,"3",-139.04764,171.87429,6,0,2,109.0,434.0,"NN",426.0,114.0,20,4,272,2010-05-08 14:59:13.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136249877,true,2010-05-10 16:56:15.000,-139.1032,69.58047,,0.105,-128.0,4.016773769E8,204.0,309,"11",69.58047,66.6916,"3",-139.1032,-124.06898,8,0,1,98.0,434.0,"NL",1433.0,29.0,33,4,236,2010-05-10 16:57:48.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136253031,true,2010-05-12 13:45:21.000,-139.10521,69.58128,,0.113,-131.0,4.016774482E8,230.0,331,"11",69.58128,62.17832,"3",-139.10521,-95.31335,7,0,3,81.0,372.0,"NK",1007.0,52.0,17,4,260,2010-05-12 13:48:28.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136253970,true,2010-05-14 16:41:18.000,-139.0348,69.58599,,0.049,-130.0,4.016774555E8,235.0,330,"11",69.58599,87.75623,"3",-139.0348,78.35632,9,0,4,93.0,496.0,"NP",812.0,67.0,12,3,268,2010-05-14 16:41:49.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136259310,true,2010-05-16 13:26:16.000,-139.09167,69.58106,,0.101,-133.0,4.016774061E8,342.0,886,"11",69.58106,72.27842,"2",-139.09167,-153.32191,6,0,3,101.0,496.0,"NN",4944.0,23.0,29,4,304,2010-05-16 13:31:26.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136263027,true,2010-05-18 16:20:39.000,-139.05863,69.58713,,0.084,-128.0,4.016774651E8,246.0,278,"11",69.58713,72.95889,"3",-139.05863,-157.75392,9,0,3,104.0,620.0,"NK",986.0,61.0,3,3,340,2010-05-18 16:21:42.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136265282,true,2010-05-20 15:40:06.000,-139.1048,69.59126,,0.158,-134.0,4.016773846E8,254.0,595,"11",69.59126,83.54193,"2",-139.1048,140.88984,5,0,3,87.0,434.0,"NP",1139.0,56.0,31,4,764,2010-05-20 15:42:11.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136256706,true,2010-05-22 16:18:06.000,-139.10144,69.57839,,0.092,-130.0,4.016774461E8,219.0,400,"11",69.57839,63.76853,"3",-139.10144,-107.11398,7,0,3,88.0,372.0,"NL",1921.0,24.0,18,4,284,2010-05-22 16:15:00.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136259954,true,2010-05-24 15:49:57.000,-139.07102,69.59701,,0.091,-126.0,4.016774408E8,285.0,695,"11",69.59701,61.93602,"2",-139.07102,-98.11272,10,0,3,99.0,558.0,"NL",2297.0,35.0,20,4,308,2010-05-24 15:54:05.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136250582,true,2010-05-26 16:18:07.000,-139.09706,69.61163,,0.129,-132.0,4.016774496E8,221.0,470,"11",69.61163,86.39646,"3",-139.09706,112.07263,8,0,4,93.0,496.0,"NP",990.0,49.0,13,3,244,2010-05-26 16:23:49.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136265016,true,2010-05-28 13:58:53.000,-139.0617,69.58426,,0.081,-125.0,4.016774511E8,382.0,212,"11",69.58426,62.99154,"2",-139.0617,-101.66807,10,0,3,92.0,621.0,"NK",1617.0,90.0,8,2,412,2010-05-28 14:03:02.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136263942,true,2010-05-30 16:31:34.000,-139.03871,69.58624,,0.051,-129.0,4.0167745E8,332.0,228,"11",69.58624,73.84729,"2",-139.03871,-162.6033,10,0,4,102.0,620.0,"NK",1402.0,78.0,10,3,356,2010-05-30 16:33:39.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136263549,true,2010-06-01 14:03:33.000,-139.15508,69.62743,,0.056,-126.0,4.016774544E8,464.0,193,"11",69.62743,63.29791,"2",-139.15508,-103.0626,11,0,3,91.0,620.0,"NK",1783.0,120.0,8,3,348,2010-06-01 13:59:26.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
17136253274,true,2010-06-02 17:00:00.000,-139.10913,69.62047,,0.138,-127.0,4.016773796E8,341.0,218,"11",69.62047,75.90852,"2",-139.10913,-173.98279,10,0,2,99.0,558.0,"NK",1010.0,115.0,31,4,260,2010-06-02 17:00:01.000,"1","argos-doppler-shift","Vulpes lagopus","83762","RBRB","Arctic fox Herschel - Argos tracking"
