event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,external-temperature,gps:dop,gps:fix-type-raw,height-raw,manually-marked-outlier,mortality-status,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
15727037976,true,2020-01-06 12:00:17.000,-78.4362151,-0.5395747,,20.0,1.4,"val. GPS-3D","3587,68",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727037977,true,2020-01-06 14:00:36.000,-78.436064,-0.5396283,,22.0,1.2,"val. GPS-3D","3595,26",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727037978,true,2020-01-06 16:00:11.000,-78.4362435,-0.5395923,,29.0,1.2,"val. GPS-3D","3593,17",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727037979,true,2020-01-06 18:00:20.000,-78.4359277,-0.5395176,,32.0,2.0,"val. GPS-3D","3620,71",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727037980,true,2020-01-06 20:00:12.000,-78.4363395,-0.5393012,,26.0,1.4,"val. GPS-3D","3615,18",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727037981,true,2020-01-06 22:00:38.000,-78.4360636,-0.539593,,24.0,1.0,"val. GPS-3D","3585,03",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727037982,true,2020-01-07 00:00:13.000,-78.4359088,-0.5396106,,20.0,1.0,"val. GPS-3D","3590,61",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727037983,true,2020-01-07 02:00:11.000,-78.4518999,-0.5527,,12.0,1.2,"val. GPS-3D","3579,11",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727037984,true,2020-01-07 04:00:38.000,-78.4395441,-0.5443807,,10.0,1.2,"val. GPS-3D","3618,92",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727037985,true,2020-01-07 06:00:11.000,-78.4455204,-0.5502374,,8.0,1.2,"val. GPS-3D","3625,77",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727037986,true,2020-01-07 08:00:12.000,-78.4455409,-0.5502932,,12.0,1.0,"val. GPS-3D","3606,99",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727037987,true,2020-01-07 10:00:22.000,-78.4454893,-0.5502182,,15.0,1.0,"val. GPS-3D","3638,71",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727037988,true,2020-01-07 12:02:07.000,-78.449955,-0.5563815,,6.0,1.0,"val. GPS-3D","3651,82",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727037989,true,2020-01-07 14:00:21.000,-78.451262,-0.5535605,,24.0,1.2,"val. GPS-3D","3661,92",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727037990,true,2020-01-07 16:00:12.000,-78.4511381,-0.5534355,,31.0,1.0,"val. GPS-3D","3644,19",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727037992,true,2020-01-07 20:00:12.000,-78.4512928,-0.5535083,,28.0,1.2,"val. GPS-3D","3638,70",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727037993,true,2020-01-07 22:00:18.000,-78.4512749,-0.5535996,,20.0,1.0,"val. GPS-3D","3629,00",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727037994,true,2020-01-08 00:00:11.000,-78.4522293,-0.5528764,,14.0,1.6,"val. GPS-3D","3628,96",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727037995,true,2020-01-08 02:00:12.000,-78.4513503,-0.5568316,,11.0,1.0,"val. GPS-3D","3673,62",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727037996,true,2020-01-08 04:00:16.000,-78.4313992,-0.570662,,10.0,1.2,"val. GPS-3D","3663,41",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727037997,true,2020-01-08 06:00:18.000,-78.445799,-0.5674186,,6.0,1.0,"val. GPS-3D","3746,16",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727037998,true,2020-01-08 08:00:25.000,-78.4486107,-0.5658872,,6.0,1.0,"val. GPS-3D","3688,64",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727037999,true,2020-01-08 10:00:14.000,-78.4339649,-0.560535,,3.0,1.0,"val. GPS-3D","3702,06",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038000,true,2020-01-08 12:00:13.000,-78.4441706,-0.5513706,,8.0,1.0,"val. GPS-3D","3690,38",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038001,true,2020-01-08 14:00:38.000,-78.4322676,-0.5446717,,21.0,1.2,"val. GPS-3D","3599,29",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038002,true,2020-01-08 16:01:05.000,-78.4322676,-0.5447078,,26.0,1.4,"val. GPS-3D","3599,33",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038003,true,2020-01-08 18:00:36.000,-78.4323095,-0.5446903,,23.0,1.4,"val. GPS-3D","3592,23",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038004,true,2020-01-08 20:00:20.000,-78.4323563,-0.5447243,,20.0,2.0,"val. GPS-3D","3617,74",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038005,true,2020-01-08 22:00:38.000,-78.4322779,-0.5446901,,22.0,1.0,"val. GPS-3D","3594,99",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038006,true,2020-01-09 00:00:21.000,-78.4312811,-0.5409848,,15.0,2.0,"val. GPS-3D","3587,29",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038007,true,2020-01-09 02:00:27.000,-78.4363895,-0.5424811,,7.0,1.2,"val. GPS-3D","3635,74",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038008,true,2020-01-09 04:00:30.000,-78.4364714,-0.5502156,,5.0,1.2,"val. GPS-3D","3668,57",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038009,true,2020-01-09 06:00:38.000,-78.4519793,-0.5525327,,3.0,1.2,"val. GPS-3D","3632,24",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038010,true,2020-01-09 08:00:38.000,-78.4506947,-0.5550798,,7.0,1.0,"val. GPS-3D","3654,00",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038011,true,2020-01-09 10:00:12.000,-78.4341756,-0.550233,,3.0,1.0,"val. GPS-3D","3676,00",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038012,true,2020-01-09 12:00:12.000,-78.4362044,-0.5431104,,11.0,1.0,"val. GPS-3D","3675,32",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038013,true,2020-01-09 14:00:12.000,-78.4360692,-0.5429506,,15.0,1.2,"val. GPS-3D","3641,49",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038014,true,2020-01-09 16:00:12.000,-78.4362364,-0.543146,,27.0,1.2,"val. GPS-3D","3682,80",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038015,true,2020-01-09 18:00:39.000,-78.4362491,-0.5431126,,34.0,1.4,"val. GPS-3D","3649,80",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038016,true,2020-01-09 20:00:38.000,-78.4362419,-0.5429864,,27.0,1.2,"val. GPS-3D","3645,75",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038017,true,2020-01-09 22:00:11.000,-78.4365198,-0.5437644,,17.0,2.0,"val. GPS-3D","3638,20",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038018,true,2020-01-10 00:01:02.000,-78.4363795,-0.5435102,,16.0,1.2,"val. GPS-3D","3651,33",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038019,true,2020-01-10 02:00:10.000,-78.44176,-0.5486631,,10.0,1.4,"val. GPS-3D","3642,37",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038020,true,2020-01-10 04:00:38.000,-78.4455273,-0.5502741,,12.0,1.2,"val. GPS-3D","3619,53",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038021,true,2020-01-10 06:00:12.000,-78.4333224,-0.552097,,7.0,1.2,"val. GPS-3D","3652,52",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038022,true,2020-01-10 08:00:16.000,-78.4353207,-0.5652709,,8.0,1.4,"val. GPS-3D","3706,93",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038023,true,2020-01-10 10:00:21.000,-78.4517503,-0.5524789,,7.0,1.0,"val. GPS-3D","3627,19",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038024,true,2020-01-10 12:00:29.000,-78.4423681,-0.5492104,,7.0,1.2,"val. GPS-3D","3794,46",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038025,true,2020-01-10 14:00:24.000,-78.4456323,-0.5487309,,24.0,1.2,"val. GPS-3D","3695,12",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038026,true,2020-01-10 16:00:39.000,-78.4457955,-0.5487723,,23.0,1.2,"val. GPS-3D","3634,28",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038027,true,2020-01-10 18:00:28.000,-78.4456052,-0.5488269,,25.0,1.6,"val. GPS-3D","3630,51",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038028,true,2020-01-10 20:00:15.000,-78.4457539,-0.5487527,,24.0,1.0,"val. GPS-3D","3651,54",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038029,true,2020-01-10 22:00:11.000,-78.4454669,-0.5489014,,22.0,1.2,"val. GPS-3D","3605,16",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038030,true,2020-01-11 00:00:12.000,-78.4456016,-0.547399,,15.0,1.2,"val. GPS-3D","3627,04",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038031,true,2020-01-11 02:00:22.000,-78.4476477,-0.5497751,,11.0,1.2,"val. GPS-3D","3536,01",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038032,true,2020-01-11 04:00:28.000,-78.45239,-0.5542169,,13.0,1.4,"val. GPS-3D","3598,16",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038033,true,2020-01-11 06:00:38.000,-78.4483241,-0.5539241,,9.0,1.2,"val. GPS-3D","3639,36",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038034,true,2020-01-11 08:00:38.000,-78.4477815,-0.5500201,,14.0,1.4,"val. GPS-3D","3629,18",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038035,true,2020-01-11 10:00:20.000,-78.4478199,-0.5500209,,16.0,1.0,"val. GPS-3D","3620,14",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038036,true,2020-01-11 12:01:38.000,-78.4464537,-0.5502736,,13.0,1.2,"val. GPS-3D","3624,97",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038037,true,2020-01-11 14:00:11.000,-78.4362228,-0.5493992,,21.0,1.2,"val. GPS-3D","3701,95",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038039,true,2020-01-11 18:01:38.000,-78.4321759,-0.5447697,,22.0,1.6,"val. GPS-3D","3509,61",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038040,true,2020-01-11 20:00:28.000,-78.4321688,-0.5446539,,21.0,1.2,"val. GPS-3D","3595,40",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038041,true,2020-01-11 22:00:46.000,-78.4322911,-0.5447101,,18.0,1.6,"val. GPS-3D","3572,25",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038042,true,2020-01-12 00:00:27.000,-78.4306809,-0.5445129,,16.0,1.2,"val. GPS-3D","3553,64",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038043,true,2020-01-12 02:00:12.000,-78.4366724,-0.5445981,,13.0,1.2,"val. GPS-3D","3402,86",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038044,true,2020-01-12 04:01:32.000,-78.4331757,-0.554137,,12.0,1.2,"val. GPS-3D","3684,58",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038045,true,2020-01-12 06:00:11.000,-78.4522364,-0.5529123,,11.0,1.4,"val. GPS-3D","3632,92",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038046,true,2020-01-12 08:00:11.000,-78.4457588,-0.5511618,,9.0,1.0,"val. GPS-3D","3596,83",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038047,true,2020-01-12 10:00:11.000,-78.4457707,-0.5487726,,12.0,1.2,"val. GPS-3D","3630,76",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038048,true,2020-01-12 12:00:12.000,-78.444315,-0.5495709,,11.0,1.2,"val. GPS-3D","3597,39",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038049,true,2020-01-12 14:00:36.000,-78.4362627,-0.5430052,,17.0,1.0,"val. GPS-3D","3637,13",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038050,true,2020-01-12 16:00:12.000,-78.4363287,-0.5427465,,22.0,1.2,"val. GPS-3D","3702,73",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038051,true,2020-01-12 18:00:38.000,-78.4362871,-0.5430239,,41.0,1.4,"val. GPS-3D","3630,47",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038052,true,2020-01-12 20:00:21.000,-78.4362239,-0.5429692,,29.0,1.6,"val. GPS-3D","3635,94",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038053,true,2020-01-12 22:00:38.000,-78.4361924,-0.5429328,,18.0,1.2,"val. GPS-3D","3638,66",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038054,true,2020-01-13 00:00:12.000,-78.4366626,-0.5466163,,12.0,1.8,"val. GPS-3D","3688,98",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038055,true,2020-01-13 02:00:17.000,-78.4315459,-0.5696886,,10.0,1.0,"val. GPS-3D","3632,45",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038056,true,2020-01-13 04:00:23.000,-78.4405693,-0.5609919,,8.0,1.4,"val. GPS-3D","3645,96",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038057,true,2020-01-13 06:00:28.000,-78.4352192,-0.5585815,,8.0,1.2,"val. GPS-3D","3714,23",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038058,true,2020-01-13 08:00:38.000,-78.4362603,-0.5579517,,16.0,1.0,"val. GPS-3D","3681,66",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038059,true,2020-01-13 10:00:12.000,-78.4326554,-0.5532569,,8.0,1.0,"val. GPS-3D","3619,97",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038060,true,2020-01-13 12:00:11.000,-78.4369776,-0.5421376,,8.0,1.2,"val. GPS-3D","3636,26",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038061,true,2020-01-13 14:00:19.000,-78.4328897,-0.543192,,17.0,1.2,"val. GPS-3D","3567,22",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038062,true,2020-01-13 16:00:21.000,-78.432873,-0.5437067,,18.0,1.2,"val. GPS-3D","3678,39",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038063,true,2020-01-13 18:00:24.000,-78.4330984,-0.5435153,,23.0,1.6,"val. GPS-3D","3591,38",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038064,true,2020-01-13 20:00:38.000,-78.4327682,-0.5432425,,21.0,1.2,"val. GPS-3D","3610,88",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038065,true,2020-01-13 22:00:12.000,-78.4327822,-0.5432789,,22.0,1.2,"val. GPS-3D","3608,55",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038066,true,2020-01-14 00:00:10.000,-78.4342596,-0.5412323,,13.0,1.0,"val. GPS-3D","3652,35",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038067,true,2020-01-14 02:00:19.000,-78.4462366,-0.5556835,,6.0,1.2,"val. GPS-3D","3572,41",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038068,true,2020-01-14 04:00:25.000,-78.4498091,-0.5511429,,8.0,1.4,"val. GPS-3D","3606,67",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038069,true,2020-01-14 06:01:01.000,-78.4393242,-0.5498173,,7.0,1.0,"val. GPS-3D","3674,59",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038070,true,2020-01-14 08:00:13.000,-78.4370048,-0.5457008,,13.0,2.8,"val. GPS-3D","3614,89",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038071,true,2020-01-14 10:00:22.000,-78.4369392,-0.5460955,,14.0,1.0,"val. GPS-3D","3649,46",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038072,true,2020-01-14 12:00:38.000,-78.4327082,-0.5432427,,14.0,1.2,"val. GPS-3D","3608,16",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038073,true,2020-01-14 14:00:22.000,-78.4327313,-0.5433002,,18.0,1.2,"val. GPS-3D","3570,94",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038074,true,2020-01-14 16:00:39.000,-78.4326526,-0.5433857,,27.0,1.2,"val. GPS-3D","3627,95",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038075,true,2020-01-14 18:00:12.000,-78.4326382,-0.5432056,,26.0,1.2,"val. GPS-3D","3619,92",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038076,true,2020-01-14 20:00:13.000,-78.432667,-0.5432404,,22.0,1.2,"val. GPS-3D","3635,64",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038077,true,2020-01-14 22:00:18.000,-78.4313127,-0.5446545,,17.0,1.2,"val. GPS-3D","3588,38",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038078,true,2020-01-15 00:01:08.000,-78.4323315,-0.5492798,,14.0,1.4,"val. GPS-3D","3619,03",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038079,true,2020-01-15 02:00:13.000,-78.4407956,-0.563647,,8.0,1.0,"val. GPS-3D","3672,27",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038080,true,2020-01-15 04:00:12.000,-78.4458747,-0.550819,,8.0,1.4,"val. GPS-3D","3589,74",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038081,true,2020-01-15 06:00:14.000,-78.4405953,-0.5442685,,11.0,1.2,"val. GPS-3D","3662,23",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038082,true,2020-01-15 08:00:11.000,-78.4400607,-0.5438408,,14.0,1.0,"val. GPS-3D","3590,26",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038083,true,2020-01-15 10:00:13.000,-78.4368937,-0.5433655,,9.0,1.2,"val. GPS-3D","3651,71",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038084,true,2020-01-15 12:00:13.000,-78.4355474,-0.5396078,,9.0,1.2,"val. GPS-3D","3623,34",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038085,true,2020-01-15 14:01:02.000,-78.4355506,-0.5396808,,18.0,1.2,"val. GPS-3D","3615,18",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038086,true,2020-01-15 16:00:13.000,-78.4353287,-0.539482,,22.0,1.2,"val. GPS-3D","3613,91",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038087,true,2020-01-15 18:01:33.000,-78.4354978,-0.5395361,,26.0,1.8,"val. GPS-3D","3616,23",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038088,true,2020-01-15 20:00:38.000,-78.4354866,-0.5395375,,28.0,1.2,"val. GPS-3D","3600,16",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038089,true,2020-01-15 22:00:15.000,-78.435511,-0.539303,,25.0,2.2,"val. GPS-3D","3593,23",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
15727038090,true,2020-01-16 00:00:12.000,-78.4348381,-0.5383637,,16.0,1.4,"val. GPS-3D","3585,14",,"normal","gps","Lycalopex culpaeus","34811","Mashca","Home range and movement patterns of the Andean Fox in Cotopaxi National Park Ecuador"
