event-id,visible,timestamp,location-long,location-lat,comments,gps:hdop,gps:satellite-count,ground-speed,heading,height-above-ellipsoid,import-marked-outlier,manually-marked-outlier,mortality-status,sequence-number,sigfox:computed-location-radius,sigfox:computed-location-source,sigfox:computed-location-status,sigfox:country,sigfox:device-type,sigfox:duplicates,sigfox:format-character,sigfox:link-quality,sigfox:lqi,sigfox:operator,sigfox:rssi,sigfox:sensor-data-raw,tag-voltage,transmission-protocol,transmission-timestamp,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
21262612046,true,2021-10-14 23:58:56.000,16.7539,48.13781667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612047,true,2021-10-15 00:00:01.000,16.75341667,48.14021667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612048,true,2021-10-15 03:59:05.000,16.76273333,48.12975,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612049,true,2021-10-15 07:58:47.000,16.74943333,48.13148333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612050,true,2021-10-15 11:58:06.000,16.76268333,48.12993333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612051,true,2021-10-15 15:57:52.000,16.76268333,48.13021667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612052,true,2021-10-16 04:01:52.000,16.75093333,48.13661667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612053,true,2021-10-16 08:00:05.000,16.75446667,48.13618333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612054,true,2021-10-16 11:58:50.000,16.75458333,48.13593333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612055,true,2021-10-16 15:59:04.000,16.7545,48.13626667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612056,true,2021-10-16 19:58:31.000,16.753,48.13693333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
20320905198,true,2021-10-16 23:57:00.000,16.740566666666666,48.15076666666667,"501251",,,,,,,,,84,,,,,,,,,,,,,3.7,,2021-10-16 23:57:13.000,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612057,true,2021-10-16 23:57:04.000,16.74056667,48.15076667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612058,true,2021-10-17 03:55:39.000,16.7517,48.13916667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612059,true,2021-10-17 11:57:49.000,16.7558,48.1347,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612060,true,2021-10-17 20:00:50.000,16.75458333,48.13618333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
20328987403,true,2021-10-18 04:02:00.000,16.738666666666667,48.1421,"5013f9",,,,,,,,,91,,,,,,,,,,,,,3.7,,2021-10-18 04:03:05.000,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612061,true,2021-10-18 04:02:58.000,16.73866667,48.1421,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612062,true,2021-10-18 08:01:22.000,16.74728333,48.1311,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612063,true,2021-10-18 11:58:53.000,16.75745,48.1313,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
20334679595,true,2021-10-18 15:58:00.000,16.754766666666665,48.13281666666666,"5014b0",,,,,,,,,94,,,,,,,,,,,,,3.7,,2021-10-18 15:58:46.000,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612064,true,2021-10-18 15:58:37.000,16.75478333,48.13281667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
20335987145,true,2021-10-18 19:59:00.000,16.754,48.13288333333333,"5014ed",,,,,,,,,95,,,,,,,,,,,,,3.7,,2021-10-18 19:59:13.000,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612065,true,2021-10-18 19:59:02.000,16.754,48.13288333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612066,true,2021-10-19 00:01:04.000,16.7575,48.13301667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612067,true,2021-10-19 08:01:40.000,16.82103333,48.12471667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612068,true,2021-10-19 12:00:06.000,16.82158333,48.12848333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612069,true,2021-10-19 20:07:26.000,16.82008333,48.1288,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612070,true,2021-10-20 04:04:28.000,16.81826667,48.12685,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612071,true,2021-10-20 07:59:39.000,16.81356667,48.12733333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612072,true,2021-10-20 11:58:07.000,16.81471667,48.12841667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612073,true,2021-10-20 20:02:53.000,16.81456667,48.12831667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612074,true,2021-10-21 00:00:52.000,16.75811667,48.1497,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612075,true,2021-10-21 03:59:24.000,16.75391667,48.13751667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612076,true,2021-10-21 07:59:34.000,16.75478333,48.13485,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612077,true,2021-10-21 11:59:26.000,16.75473333,48.135,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612078,true,2021-10-21 20:02:58.000,16.75465,48.13503333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612079,true,2021-10-22 00:02:04.000,16.75346667,48.13671667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
20393311181,true,2021-10-22 03:59:00.000,16.75,48.1377,"5019aa",,,,,,,,,115,,,,,,,,,,,,,3.7,,2021-10-22 03:59:51.000,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612080,true,2021-10-22 03:59:42.000,16.75001667,48.1377,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612081,true,2021-10-22 07:58:25.000,16.75018333,48.14001667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612082,true,2021-10-22 11:57:21.000,16.75131667,48.13928333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612083,true,2021-10-22 15:57:43.000,16.75091667,48.13945,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612084,true,2021-10-22 19:59:43.000,16.75098333,48.13953333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612085,true,2021-10-22 23:57:47.000,16.75011667,48.1378,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612086,true,2021-10-23 03:56:54.000,16.75485,48.13798333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612087,true,2021-10-23 07:56:04.000,16.75465,48.13495,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612088,true,2021-10-23 11:57:10.000,16.75473333,48.1351,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612089,true,2021-10-23 15:55:51.000,16.75476667,48.1351,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612090,true,2021-10-23 19:54:58.000,16.75438333,48.1349,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612091,true,2021-10-23 23:56:04.000,16.75568333,48.14083333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612092,true,2021-10-24 03:55:25.000,16.75333333,48.13948333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612093,true,2021-10-24 07:53:58.000,16.75116667,48.13965,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612094,true,2021-10-24 11:52:57.000,16.75133333,48.13935,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612095,true,2021-10-24 15:52:26.000,16.75143333,48.13985,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612096,true,2021-10-24 23:54:57.000,16.75911667,48.14771667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612097,true,2021-10-25 03:53:54.000,16.75293333,48.13136667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612098,true,2021-10-25 07:54:04.000,16.7473,48.13113333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612099,true,2021-10-25 11:53:58.000,16.74776667,48.13095,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612100,true,2021-10-25 15:53:05.000,16.74775,48.13146667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612101,true,2021-10-25 19:52:07.000,16.7438,48.1352,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
20427074293,true,2021-10-26 03:53:00.000,16.751666666666665,48.142183333333335,"401f60",,,,,,,,,139,,,,,,,,,,,,,3.6,,2021-10-26 03:53:41.000,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612102,true,2021-10-26 03:53:34.000,16.75166667,48.14218333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612103,true,2021-10-26 07:51:39.000,16.7517,48.13965,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612104,true,2021-10-26 11:51:13.000,16.75141667,48.13956667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612105,true,2021-10-26 15:50:22.000,16.7506,48.13988333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612106,true,2021-10-26 19:49:25.000,16.75426667,48.14016667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612107,true,2021-10-26 23:47:31.000,16.7527,48.13785,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612108,true,2021-10-27 03:48:22.000,16.75248333,48.13968333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612109,true,2021-10-27 07:47:04.000,16.75033333,48.13923333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612110,true,2021-10-27 11:46:22.000,16.75091667,48.13958333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612111,true,2021-10-27 15:45:15.000,16.75431667,48.13521667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612112,true,2021-10-27 16:00:11.000,16.7546,48.135,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
20441466470,true,2021-10-28 00:02:00.000,16.7613,48.14808333333333,"102203",,,,,,,,,151,,,,,,,,,,,,,3.3,,2021-10-28 00:02:25.000,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612113,true,2021-10-28 00:02:19.000,16.76131667,48.14808333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612114,true,2021-10-28 03:59:49.000,16.75411667,48.13708333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
21262612115,true,2021-10-28 12:03:05.000,16.75475,48.13488333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F90648","1F90648 (4111)","boar_study_austria"
19816359347,true,2021-09-02 05:40:00.000,,,"7001ba",,,,,,,,,15,,,,,,,,,,,,,3.9,,2021-09-02 05:40:36.000,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909195,true,2021-09-02 05:40:30.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909196,true,2021-09-02 07:59:26.000,16.85263333,48.12733333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909197,true,2021-09-03 04:02:58.000,16.81781667,48.12365,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909198,true,2021-09-03 07:58:41.000,16.81833333,48.12355,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909199,true,2021-09-03 11:56:04.000,16.8186,48.12381667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909200,true,2021-09-03 15:53:34.000,16.81828333,48.12391667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909201,true,2021-09-03 19:50:34.000,16.8255,48.1268,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909202,true,2021-09-03 23:47:07.000,16.82968333,48.12358333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909203,true,2021-09-04 03:44:36.000,16.81875,48.12356667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909204,true,2021-09-04 04:00:02.000,16.81873333,48.12381667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909205,true,2021-09-04 07:57:42.000,16.81875,48.12378333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909206,true,2021-09-04 15:57:48.000,16.81821667,48.12385,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909207,true,2021-09-04 19:57:04.000,16.82865,48.12986667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909208,true,2021-09-04 23:54:31.000,16.82766667,48.12448333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909209,true,2021-09-05 07:56:58.000,16.81845,48.1242,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909210,true,2021-09-05 11:54:58.000,16.81851667,48.124,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909211,true,2021-09-05 15:56:36.000,16.81801667,48.12398333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909212,true,2021-09-05 23:56:04.000,16.83053333,48.1235,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909213,true,2021-09-06 03:56:22.000,16.81976667,48.12385,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909214,true,2021-09-06 07:54:04.000,16.81843333,48.12371667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909215,true,2021-09-06 11:51:58.000,16.81871667,48.12401667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909216,true,2021-09-06 15:50:04.000,16.81828333,48.12415,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909217,true,2021-09-06 23:50:36.000,16.8317,48.12406667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909218,true,2021-09-07 07:49:27.000,16.8182,48.1237,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909219,true,2021-09-07 11:46:58.000,16.81695,48.12428333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909220,true,2021-09-07 15:47:22.000,16.8169,48.12406667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909221,true,2021-09-07 19:44:30.000,16.82786667,48.12791667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909222,true,2021-09-08 00:05:34.000,16.82516667,48.12316667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909223,true,2021-09-08 03:57:35.000,16.8388,48.12605,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909224,true,2021-09-08 07:55:00.000,16.83885,48.12636667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909225,true,2021-09-08 11:54:06.000,16.83908333,48.12918333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909226,true,2021-09-08 23:55:05.000,16.87728333,48.13423333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909227,true,2021-09-09 07:58:16.000,16.81878333,48.12335,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909228,true,2021-09-09 11:55:58.000,16.81843333,48.12391667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909229,true,2021-09-09 15:54:06.000,16.81825,48.12385,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909230,true,2021-09-09 23:53:48.000,16.82793333,48.12831667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909231,true,2021-09-10 03:53:20.000,16.81893333,48.12366667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909232,true,2021-09-10 07:50:37.000,16.81916667,48.12358333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909233,true,2021-09-10 11:47:59.000,16.8192,48.12396667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909234,true,2021-09-10 15:49:52.000,16.81915,48.12346667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909235,true,2021-09-10 19:51:09.000,16.82643333,48.12731667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909236,true,2021-09-10 23:49:35.000,16.82773333,48.12446667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909237,true,2021-09-11 11:50:34.000,16.81853333,48.12393333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909238,true,2021-09-11 15:48:05.000,16.81885,48.12371667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909239,true,2021-09-11 23:47:34.000,16.84195,48.13356667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909240,true,2021-09-12 03:44:34.000,16.83795,48.13351667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909241,true,2021-09-12 04:00:06.000,16.838,48.13345,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909242,true,2021-09-12 07:57:34.000,16.84021667,48.12871667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909243,true,2021-09-12 11:54:58.000,16.84028333,48.1288,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909244,true,2021-09-12 15:52:55.000,16.8404,48.12856667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909245,true,2021-09-12 19:51:03.000,16.84043333,48.13375,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909246,true,2021-09-12 23:51:24.000,16.8391,48.13323333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909247,true,2021-09-13 03:48:37.000,16.83086667,48.12543333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909248,true,2021-09-13 07:45:34.000,16.81883333,48.12376667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909249,true,2021-09-13 08:00:06.000,16.81875,48.12393333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909250,true,2021-09-13 11:58:01.000,16.81848333,48.12423333,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909251,true,2021-09-13 15:56:24.000,16.81866667,48.12386667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909252,true,2021-09-13 19:58:06.000,16.8261,48.1246,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909253,true,2021-09-13 23:56:04.000,16.84013333,48.13326667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909254,true,2021-09-14 00:00:00.000,16.84173333,48.1335,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909255,true,2021-09-14 03:54:34.000,16.8399,48.13165,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909256,true,2021-09-14 07:51:31.000,16.8398,48.13226667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909257,true,2021-09-14 11:48:51.000,16.83961667,48.13225,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
21264909258,true,2021-09-14 15:47:34.000,16.84021667,48.13226667,,,,,,,,,,,,,,,,,,,,,,,,,,"gps","Sus scrofa","1F9064B","1F9064B (4113)","boar_study_austria"
